0;8;2210.0
0;13;1003.7
0;18;1194.1
0;23;1426.0
0;28;1943.8
0;33;2036.8
0;38;2044.0
0;43;2168.1
0;48;2605.8
0;53;2803.7
0;58;3414.7
0;63;3613.1
0;68;2054.2
0;73;1201.0
0;78;1310.7
0;83;1436.9
0;88;1511.0
0;93;1534.4
0;98;1709.0
0;103;1780.6
0;108;1777.5
0;113;2015.9
0;118;2015.9
0;123;2269.7
0;128;2301.3
0;133;2414.8
0;138;2480.6
0;143;2626.0
0;148;2569.3
0;153;2580.7
0;158;2477.7
0;163;2707.0
0;168;2798.6
0;173;2639.5
0;178;2060.2
0;183;2164.3
0;188;2224.1
0;193;3643.9
0;198;3577.5
0;203;3162.9
0;208;2736.6
0;213;2761.9
0;218;3399.8
0;223;3482.5
0;228;4418.5
0;233;4451.3
0;238;4808.4
0;243;4723.4
0;248;5102.3
0;253;5028.2
0;258;4988.5
0;263;5923.7
0;268;5156.5
0;273;5471.5
0;278;5532.8
0;283;5467.6
0;288;5757.1
0;293;6084.2
0;298;6132.0
0;303;6310.8
0;308;6399.0
0;313;6316.4
0;318;6535.8
0;323;6581.5
0;328;6794.9
0;333;6928.0
0;338;7007.0
0;343;17698.5
0;348;7864.7
0;353;7503.9
0;358;7229.4
0;363;6567.0
0;368;6491.2
0;373;6250.3
0;378;6344.5
0;383;6588.7
0;388;6567.2
0;393;6668.2
0;398;6819.5
0;403;6872.9
0;408;7009.8
0;413;7106.7
0;418;7267.8
0;423;8058.5
0;428;7896.7
0;433;7436.3
0;438;7415.3
0;443;7541.8
0;448;8014.9
0;453;8095.0
0;458;7983.2
0;463;8153.4
0;468;8079.7
0;473;8149.4
0;478;8240.1
0;483;10283.0
0;488;10874.0
0;493;10981.1
0;498;11103.3
0;503;11317.6
0;508;11196.6
0;513;11488.3
0;518;11365.2
0;523;11429.4
0;528;10751.7
0;533;10630.0
0;538;9386.5
0;543;9578.1
0;548;9580.4
0;553;9654.0
0;558;9846.7
0;563;9921.6
0;568;11637.2
0;573;10332.0
0;578;10219.7
0;583;10881.4
0;588;15147.6
0;593;13195.9
0;598;10966.0
0;603;10720.1
0;608;10640.1
0;613;12428.2
0;618;13391.1
0;623;14669.3
0;628;16907.6
0;633;14206.0
0;638;12740.2
0;643;11266.2
0;648;11374.3
0;653;11464.1
0;658;11682.7
0;663;13006.6
0;668;13852.5
0;673;16221.5
0;678;19147.2
0;683;12156.7
0;688;12911.7
0;693;14053.9
0;698;15847.5
0;703;15786.8
0;708;16434.7
0;713;18349.3
0;718;18549.2
0;723;16941.2
0;728;16230.8
0;733;16575.7
0;738;14382.4
0;743;15480.9
0;748;14690.0
0;753;15529.6
0;758;19177.9
0;763;13796.2
0;768;14769.5
0;773;13910.1
0;778;14925.6
0;783;14172.7
0;788;15185.5
0;793;14987.7
0;798;16011.2
0;803;15415.2
0;808;15616.6
0;813;15603.3
0;818;15759.7
0;823;15936.8
0;828;16047.4
0;833;15824.4
0;838;17916.0
0;843;19516.7
0;848;16193.4
0;853;15971.0
0;858;16655.1
0;863;17626.4
0;868;18599.7
0;873;19793.4
0;878;17325.5
0;883;17814.8
0;888;17225.2
0;893;16317.0
0;898;17382.3
0;903;16389.4
0;908;17502.9
0;913;16766.0
0;918;17779.0
0;923;17010.8
0;928;18080.1
0;933;18804.4
0;938;18582.1
0;943;16983.3
0;948;17112.2
0;953;17158.3
0;958;17237.5
0;963;18056.0
0;968;19458.5
0;973;18822.1
0;978;17795.2
0;983;18177.6
0;988;19145.7
0;993;18317.3
0;998;19482.9
0;1003;18414.7
0;1008;18414.3
0;1013;18422.9
0;1018;18389.7
0;1023;18704.4
0;1028;18684.1
0;1033;18620.5
0;1038;18691.6
0;1043;18866.9
0;1048;18917.0
0;1053;19075.5
0;1058;19223.8
0;1063;19273.2
0;1068;20590.8
0;1073;20058.3
0;1078;20671.5
0;1083;19938.1
0;1088;20544.6
0;1093;20160.7
0;1098;21102.4
0;1103;20407.9
0;1108;20377.0
0;1113;20365.6
0;1118;20508.8
0;1123;20571.8
0;1128;20663.7
0;1133;20689.8
0;1138;20617.2
0;1143;20964.8
0;1148;20994.2
0;1153;21166.8
0;1158;21306.1
0;1163;21438.4
0;1168;21519.4
0;1173;21389.7
0;1178;21596.4
0;1183;21456.5
0;1188;21693.9
0;1193;22128.9
0;1198;21713.3
0;1203;21808.8
0;1208;21989.5
0;1213;22187.2
0;1218;23900.9
0;1223;22828.6
0;1228;24412.9
0;1233;23237.7
0;1238;23638.9
0;1243;23278.6
0;1248;24319.5
0;1253;23490.0
0;1258;23656.9
0;1263;23361.0
0;1268;23423.0
0;1273;23258.8
0;1278;23552.1
0;1283;24900.6
0;1288;25978.4
0;1293;25979.9
0;1298;24819.1
0;1303;27034.2
0;1308;26231.4
0;1313;25197.9
0;1318;24789.6
0;1323;24953.4
0;1328;25544.2
0;1333;25056.7
0;1338;25400.9
0;1343;24991.5
0;1348;24816.0
0;1353;25227.8
0;1358;25192.4
0;1363;25405.7
0;1368;26980.6
0;1373;25368.5
0;1378;25660.3
0;1383;26046.3
0;1388;26708.3
0;1393;27339.4
0;1398;29520.6
0;1403;26265.8
0;1408;26463.0
0;1413;27058.8
0;1418;27074.1
0;1423;27091.6
0;1428;26745.5
0;1433;27032.4
0;1438;28369.4
0;1443;27198.0
0;1448;27111.7
0;1453;27292.9
0;1458;27233.5
0;1463;27674.5
0;1468;27906.3
0;1473;28249.1
0;1478;28110.9
0;1483;28064.2
0;1488;28340.5
0;1493;28305.9
0;1498;28522.8
0;1503;28543.2
0;1508;28415.8
0;1513;28564.8
0;1518;28691.8
0;1523;28829.6
0;1528;28439.3
0;1533;28608.1
0;1538;28630.3
0;1543;28914.2
0;1548;28897.8
0;1553;29074.9
0;1558;30059.4
0;1563;29992.5
0;1568;31608.2
0;1573;30017.8
0;1578;31999.1
0;1583;29990.8
0;1588;30094.2
0;1593;30199.0
0;1598;32273.8
0;1603;30764.9
0;1608;33424.5
0;1613;32659.9
0;1618;30405.1
0;1623;30726.9
0;1628;30953.7
0;1633;33086.9
0;1638;37108.4
0;1643;30923.7
0;1648;31303.1
0;1653;34159.0
0;1658;31913.9
0;1663;31894.3
0;1668;31953.9
0;1673;31780.1
0;1678;32002.4
0;1683;32386.4
0;1688;32400.9
0;1693;32311.6
0;1698;32187.3
0;1703;32520.4
0;1708;33130.7
0;1713;33502.1
0;1718;32881.5
0;1723;35739.0
0;1728;36579.0
0;1733;33527.8
0;1738;32921.8
0;1743;35264.2
0;1748;33547.6
0;1753;34200.4
0;1758;33519.9
0;1763;34807.4
0;1768;38870.2
0;1773;34396.4
0;1778;34505.6
0;1783;35025.6
0;1788;34454.1
0;1793;34410.4
0;1798;35089.0
0;1803;34469.1
0;1808;35284.1
0;1813;35109.2
0;1818;35327.5
0;1823;35371.8
0;1828;36313.1
0;1833;35487.5
0;1838;37856.3
0;1843;35955.8
0;1848;37408.4
0;1853;35607.5
0;1858;36047.9
0;1863;36109.2
0;1868;37973.3
0;1873;36369.3
0;1878;37050.8
0;1883;36452.2
0;1888;39542.1
0;1893;45554.2
0;1898;38831.1
0;1903;38536.9
0;1908;37054.4
0;1913;38435.6
0;1918;38721.1
0;1923;37762.9
0;1928;38209.2
0;1933;38253.9
0;1938;38442.7
0;1943;39825.9
0;1948;38180.0
0;1953;41992.6
0;1958;38092.3
0;1963;42327.5
0;1968;40078.1
0;1973;40266.7
0;1978;41658.4
0;1983;40006.0
0;1988;38998.7
0;1993;43823.6
0;1998;42512.0
0;2003;49184.5
0;2008;49289.0
0;2013;48395.9
0;2018;52458.7
0;2023;51884.0
0;2028;50417.4
0;2033;45102.8
0;2038;43052.9
0;2043;48394.3
0;2048;42327.9
0;2053;43513.7
0;2058;41378.8
0;2063;40725.6
0;2068;40985.7
0;2073;45000.6
0;2078;45919.9
0;2083;41312.2
0;2088;50637.3
0;2093;46994.1
0;2098;46999.3
0;2103;41622.3
0;2108;44236.5
0;2113;41557.8
0;2118;43257.1
0;2123;44697.9
0;2128;43755.0
0;2133;45550.1
0;2138;42359.8
0;2143;42474.8
0;2148;45156.8
0;2153;42892.6
0;2158;42345.4
0;2163;42662.9
0;2168;53022.2
0;2173;42791.8
0;2178;43540.5
0;2183;47203.5
0;2188;44034.3
0;2193;56425.0
0;2198;43672.5
0;2203;43466.5
0;2208;43246.8
0;2213;52298.4
0;2218;43164.0
0;2223;43498.3
0;2228;44586.7
0;2233;44119.8
0;2238;46204.1
0;2243;44762.8
0;2248;45246.5
0;2253;45671.5
0;2258;46050.2
0;2263;46100.4
0;2268;48269.6
0;2273;47632.5
0;2278;48193.7
0;2283;48158.5
0;2288;51401.0
0;2293;49128.0
0;2298;50017.2
0;2303;49729.3
0;2308;50685.4
